time,bar_t,event,detail
2020-12-04 07:59,4214,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-04 08:00,4215,ORDER_CREATE,"{""key"": 4214, ""level"": 19275.7998, ""stop"": 19065.3718, ""atr_idx"": 4214, ""atr_end_time"": 1607068799999, ""r_confirm_time"": 1607068799999}"
2020-12-04 08:00,4215,SIGNAL,"{""key"": 4214}"
2020-12-04 10:14,4215,R_INVALID,"{""key"": 4214, ""mode"": ""5M""}"
2020-12-04 10:14,4215,ORDER_CANCEL,"{""key"": 4214, ""reason"": ""R_INVALID"", ""level"": 19275.7998}"
2020-12-04 15:59,4216,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-04 16:00,4217,ORDER_CREATE,"{""key"": 4216, ""level"": 18932.954, ""stop"": 18643.9, ""atr_idx"": 4216, ""atr_end_time"": 1607097599999, ""r_confirm_time"": 1607097599999}"
2020-12-04 16:00,4217,SIGNAL,"{""key"": 4216}"
2020-12-04 22:59,4218,R_INVALID,"{""key"": 4216, ""mode"": ""5M""}"
2020-12-04 22:59,4218,ORDER_CANCEL,"{""key"": 4216, ""reason"": ""R_INVALID"", ""level"": 18932.954}"
2020-12-04 23:59,4218,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-05 00:00,4219,ORDER_CREATE,"{""key"": 4218, ""level"": 18835.2997, ""stop"": 18630.3209, ""atr_idx"": 4218, ""atr_end_time"": 1607126399999, ""r_confirm_time"": 1607126399999}"
2020-12-05 00:00,4219,SIGNAL,"{""key"": 4218}"
2020-12-05 00:04,4219,R_INVALID,"{""key"": 4218, ""mode"": ""5M""}"
2020-12-05 00:04,4219,ORDER_CANCEL,"{""key"": 4218, ""reason"": ""R_INVALID"", ""level"": 18835.2997}"
2020-12-05 07:59,4220,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-05 08:00,4221,ORDER_CREATE,"{""key"": 4220, ""level"": 18671.5059, ""stop"": 18444.5, ""atr_idx"": 4220, ""atr_end_time"": 1607155199999, ""r_confirm_time"": 1607155199999}"
2020-12-05 08:00,4221,SIGNAL,"{""key"": 4220}"
2020-12-06 19:59,4229,R_REPLACED,"{""old_key"": 4220, ""new_key"": 4229}"
2020-12-06 19:59,4229,ORDER_CANCEL,"{""key"": 4220, ""reason"": ""R_REPLACED"", ""level"": 18671.5059}"
2020-12-06 19:59,4229,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-06 20:00,4230,ORDER_CREATE,"{""key"": 4229, ""level"": 18997.8604, ""stop"": 18800.429, ""atr_idx"": 4229, ""atr_end_time"": 1607284799999, ""r_confirm_time"": 1607284799999}"
2020-12-06 20:00,4230,SIGNAL,"{""key"": 4229}"
2020-12-07 07:59,4232,R_REPLACED,"{""old_key"": 4229, ""new_key"": 4232}"
2020-12-07 07:59,4232,ORDER_CANCEL,"{""key"": 4229, ""reason"": ""R_REPLACED"", ""level"": 18997.8604}"
2020-12-07 07:59,4232,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-07 08:00,4233,ORDER_CREATE,"{""key"": 4232, ""level"": 19191.1159, ""stop"": 18987.865, ""atr_idx"": 4232, ""atr_end_time"": 1607327999999, ""r_confirm_time"": 1607327999999}"
2020-12-07 08:00,4233,SIGNAL,"{""key"": 4232}"
2020-12-07 15:59,4234,R_REPLACED,"{""old_key"": 4232, ""new_key"": 4234}"
2020-12-07 15:59,4234,ORDER_CANCEL,"{""key"": 4232, ""reason"": ""R_REPLACED"", ""level"": 19191.1159}"
2020-12-07 15:59,4234,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-07 16:00,4235,ORDER_CREATE,"{""key"": 4234, ""level"": 19217.3711, ""stop"": 19032.73, ""atr_idx"": 4234, ""atr_end_time"": 1607356799999, ""r_confirm_time"": 1607356799999}"
2020-12-07 16:00,4235,SIGNAL,"{""key"": 4234}"
2020-12-07 18:19,4235,R_INVALID,"{""key"": 4234, ""mode"": ""5M""}"
2020-12-07 18:19,4235,ORDER_CANCEL,"{""key"": 4234, ""reason"": ""R_INVALID"", ""level"": 19217.3711}"
2020-12-07 23:59,4236,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-08 00:00,4237,ORDER_CREATE,"{""key"": 4236, ""level"": 19039.7167, ""stop"": 18846.1714, ""atr_idx"": 4236, ""atr_end_time"": 1607385599999, ""r_confirm_time"": 1607385599999}"
2020-12-08 00:00,4237,SIGNAL,"{""key"": 4236}"
2020-12-08 07:59,4238,R_REPLACED,"{""old_key"": 4236, ""new_key"": 4238}"
2020-12-08 07:59,4238,ORDER_CANCEL,"{""key"": 4236, ""reason"": ""R_REPLACED"", ""level"": 19039.7167}"
2020-12-08 07:59,4238,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-08 08:00,4239,ORDER_CREATE,"{""key"": 4238, ""level"": 19077.028, ""stop"": 18878.2548, ""atr_idx"": 4238, ""atr_end_time"": 1607414399999, ""r_confirm_time"": 1607414399999}"
2020-12-08 08:00,4239,SIGNAL,"{""key"": 4238}"
2020-12-08 09:39,4239,R_INVALID,"{""key"": 4238, ""mode"": ""5M""}"
2020-12-08 09:39,4239,ORDER_CANCEL,"{""key"": 4238, ""reason"": ""R_INVALID"", ""level"": 19077.028}"
2020-12-08 15:59,4240,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-08 16:00,4241,ORDER_CREATE,"{""key"": 4240, ""level"": 18867.0876, ""stop"": 18643.9, ""atr_idx"": 4240, ""atr_end_time"": 1607443199999, ""r_confirm_time"": 1607443199999}"
2020-12-08 16:00,4241,SIGNAL,"{""key"": 4240}"
2020-12-08 20:54,4242,R_INVALID,"{""key"": 4240, ""mode"": ""5M""}"
2020-12-08 20:54,4242,ORDER_CANCEL,"{""key"": 4240, ""reason"": ""R_INVALID"", ""level"": 18867.0876}"
2020-12-08 23:59,4242,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-09 00:00,4243,D_DISARM,"{""day"": ""2020-12-08"", ""P0"": 18001.12, ""H1"": 19888.0}"
2020-12-09 07:59,4244,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-09 15:59,4246,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-09 23:59,4248,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-10 15:59,4252,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-10 23:59,4254,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-11 07:59,4256,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-11 15:59,4258,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-11 23:59,4260,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-12 00:00,4261,EXIT,"{""exit_kind"": ""dexit"", ""px"": 18036.53, ""frac"": 0.75, ""signal_id"": ""L-2020-11-07 23:59-24""}"
2020-12-22 00:00,4321,D_ARM,"{""day"": ""2020-12-21"", ""P0"": 19278.6, ""H1"": 24295.0}"
2020-12-22 00:00,4321,ORDER_CREATE,"{""key"": 4320, ""level"": 22221.1459, ""stop"": 21749.555, ""atr_idx"": 4320, ""atr_end_time"": 1608595199999, ""r_confirm_time"": 1608595199999}"
2020-12-22 00:00,4321,SIGNAL,"{""key"": 4320}"
2020-12-22 11:59,4323,R_REPLACED,"{""old_key"": 4320, ""new_key"": 4323}"
2020-12-22 11:59,4323,ORDER_CANCEL,"{""key"": 4320, ""reason"": ""R_REPLACED"", ""level"": 22221.1459}"
2020-12-22 12:00,4324,ORDER_CREATE,"{""key"": 4323, ""level"": 22668.0297, ""stop"": 22361.5734, ""atr_idx"": 4323, ""atr_end_time"": 1608638399999, ""r_confirm_time"": 1608638399999}"
2020-12-22 12:00,4324,SIGNAL,"{""key"": 4323}"
2020-12-22 19:59,4325,R_REPLACED,"{""old_key"": 4323, ""new_key"": 4325}"
2020-12-22 19:59,4325,ORDER_CANCEL,"{""key"": 4323, ""reason"": ""R_REPLACED"", ""level"": 22668.0297}"
2020-12-22 20:00,4326,ORDER_CREATE,"{""key"": 4325, ""level"": 22722.3789, ""stop"": 22286.3398, ""atr_idx"": 4325, ""atr_end_time"": 1608667199999, ""r_confirm_time"": 1608667199999}"
2020-12-22 20:00,4326,SIGNAL,"{""key"": 4325}"
2020-12-23 00:00,4327,D_DISARM,"{""day"": ""2020-12-22"", ""P0"": 19278.6, ""H1"": 24295.0}"
2020-12-23 00:00,4327,ORDER_CANCEL,"{""key"": 4325, ""reason"": ""D_DISARMED"", ""level"": 22722.3789}"
2020-12-29 00:00,4363,D_ARM,"{""day"": ""2020-12-28"", ""P0"": 24500.0, ""H1"": 28422.0}"
2020-12-29 00:00,4363,ORDER_CREATE,"{""key"": 4358, ""level"": 26169.1595, ""stop"": 25622.9, ""atr_idx"": 4362, ""atr_end_time"": 1609199999999, ""r_confirm_time"": 1609142399999}"
2020-12-29 00:00,4363,SIGNAL,"{""key"": 4358}"
2020-12-29 05:10,4364,FILL,"{""signal_id"": ""L-2020-12-28 07:59-25"", ""expected"": 26169.1595, ""entry"": 26169.1595, ""stop"": 25622.9, ""key"": 4358}"
2020-12-29 11:59,4365,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-29 23:59,4368,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-30 11:59,4371,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-30 19:59,4373,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-31 00:00,4375,D_ARM,"{""day"": ""2020-12-30"", ""P0"": 25880.0, ""H1"": 28996.0}"
2020-12-31 00:00,4375,ORDER_CREATE,"{""key"": 4373, ""level"": 27775.9705, ""stop"": 27238.04, ""atr_idx"": 4374, ""atr_end_time"": 1609372799999, ""r_confirm_time"": 1609358399999}"
2020-12-31 00:00,4375,SIGNAL,"{""key"": 4373}"
2020-12-31 03:59,4375,R_REPLACED,"{""old_key"": 4373, ""new_key"": 4375}"
2020-12-31 03:59,4375,ORDER_CANCEL,"{""key"": 4373, ""reason"": ""R_REPLACED"", ""level"": 27775.9705}"
2020-12-31 03:59,4375,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-31 04:00,4376,ORDER_CREATE,"{""key"": 4375, ""level"": 28305.1294, ""stop"": 27803.339, ""atr_idx"": 4375, ""atr_end_time"": 1609387199999, ""r_confirm_time"": 1609387199999}"
2020-12-31 04:00,4376,SIGNAL,"{""key"": 4375}"
2020-12-31 11:59,4377,R_REPLACED,"{""old_key"": 4375, ""new_key"": 4377}"
2020-12-31 11:59,4377,ORDER_CANCEL,"{""key"": 4375, ""reason"": ""R_REPLACED"", ""level"": 28305.1294}"
2020-12-31 11:59,4377,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-31 12:00,4378,ORDER_CREATE,"{""key"": 4377, ""level"": 28480.6382, ""stop"": 28036.308, ""atr_idx"": 4377, ""atr_end_time"": 1609415999999, ""r_confirm_time"": 1609415999999}"
2020-12-31 12:00,4378,SIGNAL,"{""key"": 4377}"
2020-12-31 13:14,4378,R_INVALID,"{""key"": 4377, ""mode"": ""5M""}"
2020-12-31 13:14,4378,ORDER_CANCEL,"{""key"": 4377, ""reason"": ""R_INVALID"", ""level"": 28480.6382}"
2020-12-31 19:59,4379,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2020-12-31 20:00,4380,ORDER_CREATE,"{""key"": 4379, ""level"": 28205.7642, ""stop"": 27766.45, ""atr_idx"": 4379, ""atr_end_time"": 1609444799999, ""r_confirm_time"": 1609444799999}"
2020-12-31 20:00,4380,SIGNAL,"{""key"": 4379}"
2021-01-01 01:29,4381,EXIT,"{""exit_kind"": ""tp"", ""px"": 29386.622, ""frac"": 0.25, ""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-01 15:59,4384,R_REPLACED,"{""old_key"": 4379, ""new_key"": 4384}"
2021-01-01 15:59,4384,ORDER_CANCEL,"{""key"": 4379, ""reason"": ""R_REPLACED"", ""level"": 28205.7642}"
2021-01-01 15:59,4384,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-01 16:00,4385,ORDER_CREATE,"{""key"": 4384, ""level"": 28991.6045, ""stop"": 28604.0995, ""atr_idx"": 4384, ""atr_end_time"": 1609516799999, ""r_confirm_time"": 1609516799999}"
2021-01-01 16:00,4385,SIGNAL,"{""key"": 4384}"
2021-01-01 18:49,4385,R_INVALID,"{""key"": 4384, ""mode"": ""5M""}"
2021-01-01 18:49,4385,ORDER_CANCEL,"{""key"": 4384, ""reason"": ""R_INVALID"", ""level"": 28991.6045}"
2021-01-01 23:59,4386,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-02 00:00,4387,ORDER_CREATE,"{""key"": 4386, ""level"": 28884.5259, ""stop"": 28538.6963, ""atr_idx"": 4386, ""atr_end_time"": 1609545599999, ""r_confirm_time"": 1609545599999}"
2021-01-02 00:00,4387,SIGNAL,"{""key"": 4386}"
2021-01-02 12:24,4390,EXIT,"{""exit_kind"": ""tp"", ""px"": 29981.252, ""frac"": 0.25, ""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-02 13:39,4390,EXIT,"{""exit_kind"": ""tp"", ""px"": 30945.874, ""frac"": 0.25, ""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-02 16:34,4391,EXIT,"{""exit_kind"": ""tp"", ""px"": 32505.126, ""frac"": 0.25, ""signal_id"": ""L-2020-12-28 07:59-25""}"
2021-01-02 20:00,4392,ORDER_CANCEL,"{""key"": 4386, ""reason"": ""R_CHANGED"", ""level"": 28884.5259}"
2021-01-03 00:00,4393,ORDER_CREATE,"{""key"": 4392, ""level"": 30672.9656, ""stop"": 29652.1658, ""atr_idx"": 4392, ""atr_end_time"": 1609631999999, ""r_confirm_time"": 1609631999999}"
2021-01-03 00:00,4393,SIGNAL,"{""key"": 4392}"
2021-01-03 07:59,4394,R_REPLACED,"{""old_key"": 4392, ""new_key"": 4394}"
2021-01-03 07:59,4394,ORDER_CANCEL,"{""key"": 4392, ""reason"": ""R_REPLACED"", ""level"": 30672.9656}"
2021-01-03 08:00,4395,ORDER_CREATE,"{""key"": 4394, ""level"": 31450.9045, ""stop"": 30209.1, ""atr_idx"": 4394, ""atr_end_time"": 1609660799999, ""r_confirm_time"": 1609660799999}"
2021-01-03 08:00,4395,SIGNAL,"{""key"": 4394}"
2021-01-03 15:59,4396,R_REPLACED,"{""old_key"": 4394, ""new_key"": 4396}"
2021-01-03 15:59,4396,ORDER_CANCEL,"{""key"": 4394, ""reason"": ""R_REPLACED"", ""level"": 31450.9045}"
2021-01-03 16:00,4397,ORDER_CREATE,"{""key"": 4396, ""level"": 33072.9388, ""stop"": 32352.65, ""atr_idx"": 4396, ""atr_end_time"": 1609689599999, ""r_confirm_time"": 1609689599999}"
2021-01-03 16:00,4397,SIGNAL,"{""key"": 4396}"
2021-01-03 16:45,4397,FILL,"{""signal_id"": ""L-2021-01-03 15:59-26"", ""expected"": 33072.9388, ""entry"": 33072.9388, ""stop"": 32352.65, ""key"": 4396}"
2021-01-03 18:39,4397,EXIT,"{""exit_kind"": ""stop"", ""px"": 32352.65, ""frac"": 1.0, ""signal_id"": ""L-2021-01-03 15:59-26""}"
2021-01-05 00:00,4405,D_ARM,"{""day"": ""2021-01-04"", ""P0"": 28946.53, ""H1"": 34778.11}"
2021-01-05 00:00,4405,ORDER_CREATE,"{""key"": 4403, ""level"": 29174.3995, ""stop"": 28045.61, ""atr_idx"": 4404, ""atr_end_time"": 1609804799999, ""r_confirm_time"": 1609790399999}"
2021-01-05 00:00,4405,SIGNAL,"{""key"": 4403}"
2021-01-05 11:59,4407,R_REPLACED,"{""old_key"": 4403, ""new_key"": 4407}"
2021-01-05 11:59,4407,ORDER_CANCEL,"{""key"": 4403, ""reason"": ""R_REPLACED"", ""level"": 29174.3995}"
2021-01-05 12:00,4408,ORDER_CREATE,"{""key"": 4407, ""level"": 30444.6386, ""stop"": 29810.3, ""atr_idx"": 4407, ""atr_end_time"": 1609847999999, ""r_confirm_time"": 1609847999999}"
2021-01-05 12:00,4408,SIGNAL,"{""key"": 4407}"
2021-01-06 00:00,4411,D_DISARM,"{""day"": ""2021-01-05"", ""P0"": 28946.53, ""H1"": 34778.11}"
2021-01-06 00:00,4411,ORDER_CANCEL,"{""key"": 4407, ""reason"": ""D_DISARMED"", ""level"": 30444.6386}"
2021-01-09 00:00,4429,D_ARM,"{""day"": ""2021-01-08"", ""P0"": 33288.0, ""H1"": 41950.0}"
2021-01-09 00:00,4429,ORDER_CREATE,"{""key"": 4427, ""level"": 39219.1134, ""stop"": 38107.334, ""atr_idx"": 4428, ""atr_end_time"": 1610150399999, ""r_confirm_time"": 1610135999999}"
2021-01-09 00:00,4429,SIGNAL,"{""key"": 4427}"
2021-01-09 03:59,4429,R_REPLACED,"{""old_key"": 4427, ""new_key"": 4429}"
2021-01-09 03:59,4429,ORDER_CANCEL,"{""key"": 4427, ""reason"": ""R_REPLACED"", ""level"": 39219.1134}"
2021-01-09 04:00,4430,ORDER_CREATE,"{""key"": 4429, ""level"": 39318.0962, ""stop"": 38536.044, ""atr_idx"": 4429, ""atr_end_time"": 1610164799999, ""r_confirm_time"": 1610164799999}"
2021-01-09 04:00,4430,SIGNAL,"{""key"": 4429}"
2021-01-09 05:55,4430,FILL,"{""signal_id"": ""L-2021-01-09 03:59-27"", ""expected"": 39318.0962, ""entry"": 39318.0962, ""stop"": 38536.044, ""key"": 4429}"
2021-01-09 09:04,4431,EXIT,"{""exit_kind"": ""tp"", ""px"": 40277.142, ""frac"": 0.25, ""signal_id"": ""L-2021-01-09 03:59-27""}"
2021-01-09 11:59,4431,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-01-09 03:59-27""}"
2021-01-10 12:09,4438,EXIT,"{""exit_kind"": ""stop"", ""px"": 38536.044, ""frac"": 0.75, ""signal_id"": ""L-2021-01-09 03:59-27""}"
2021-01-15 00:00,4465,D_ARM,"{""day"": ""2021-01-14"", ""P0"": 32380.0, ""H1"": 40100.0}"
2021-01-15 00:00,4465,ORDER_CREATE,"{""key"": 4464, ""level"": 38362.8924, ""stop"": 37593.879, ""atr_idx"": 4464, ""atr_end_time"": 1610668799999, ""r_confirm_time"": 1610668799999}"
2021-01-15 00:00,4465,SIGNAL,"{""key"": 4464}"
2021-01-15 04:15,4466,FILL,"{""signal_id"": ""L-2021-01-14 23:59-28"", ""expected"": 38362.8924, ""entry"": 38362.8924, ""stop"": 37593.879, ""key"": 4464}"
2021-01-15 06:09,4466,EXIT,"{""exit_kind"": ""stop"", ""px"": 37593.879, ""frac"": 1.0, ""signal_id"": ""L-2021-01-14 23:59-28""}"
2021-01-26 00:00,4531,D_ARM,"{""day"": ""2021-01-25"", ""P0"": 30900.0, ""H1"": 34875.0}"
2021-01-26 04:00,4532,ORDER_CREATE,"{""key"": 4531, ""level"": 32375.9224, ""stop"": 31814.27, ""atr_idx"": 4531, ""atr_end_time"": 1611633599999, ""r_confirm_time"": 1611633599999}"
2021-01-26 04:00,4532,SIGNAL,"{""key"": 4531}"
2021-01-26 04:00,4532,FILL,"{""signal_id"": ""L-2021-01-26 03:59-29"", ""expected"": 32375.9224, ""entry"": 32375.9224, ""stop"": 31814.27, ""key"": 4531}"
2021-01-26 04:04,4532,EXIT,"{""exit_kind"": ""stop"", ""px"": 31814.27, ""frac"": 1.0, ""signal_id"": ""L-2021-01-26 03:59-29""}"
2021-02-09 00:00,4615,D_ARM,"{""day"": ""2021-02-08"", ""P0"": 37351.0, ""H1"": 46794.45}"
2021-02-09 00:00,4615,ORDER_CREATE,"{""key"": 4614, ""level"": 41034.0478, ""stop"": 38976.728, ""atr_idx"": 4614, ""atr_end_time"": 1612828799999, ""r_confirm_time"": 1612828799999}"
2021-02-09 00:00,4615,SIGNAL,"{""key"": 4614}"
2021-02-09 07:59,4616,R_REPLACED,"{""old_key"": 4614, ""new_key"": 4616}"
2021-02-09 07:59,4616,ORDER_CANCEL,"{""key"": 4614, ""reason"": ""R_REPLACED"", ""level"": 41034.0478}"
2021-02-09 08:00,4617,ORDER_CREATE,"{""key"": 4616, ""level"": 44273.622, ""stop"": 42776.5741, ""atr_idx"": 4616, ""atr_end_time"": 1612857599999, ""r_confirm_time"": 1612857599999}"
2021-02-09 08:00,4617,SIGNAL,"{""key"": 4616}"
2021-02-09 15:59,4618,R_REPLACED,"{""old_key"": 4616, ""new_key"": 4618}"
2021-02-09 15:59,4618,ORDER_CANCEL,"{""key"": 4616, ""reason"": ""R_REPLACED"", ""level"": 44273.622}"
2021-02-09 16:00,4619,ORDER_CREATE,"{""key"": 4618, ""level"": 46258.0023, ""stop"": 45424.2871, ""atr_idx"": 4618, ""atr_end_time"": 1612886399999, ""r_confirm_time"": 1612886399999}"
2021-02-09 16:00,4619,SIGNAL,"{""key"": 4618}"
2021-02-09 16:15,4619,FILL,"{""signal_id"": ""L-2021-02-09 15:59-30"", ""expected"": 46258.0023, ""entry"": 46258.0023, ""stop"": 45424.2871, ""key"": 4618}"
2021-02-09 23:59,4620,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-09 15:59-30""}"
2021-02-10 12:34,4624,EXIT,"{""exit_kind"": ""stop"", ""px"": 45424.2871, ""frac"": 1.0, ""signal_id"": ""L-2021-02-09 15:59-30""}"
2021-02-11 00:00,4627,D_ARM,"{""day"": ""2021-02-10"", ""P0"": 37988.89, ""H1"": 48142.19}"
2021-02-11 00:00,4627,ORDER_CREATE,"{""key"": 4625, ""level"": 44536.6666, ""stop"": 43595.819, ""atr_idx"": 4626, ""atr_end_time"": 1613001599999, ""r_confirm_time"": 1612987199999}"
2021-02-11 00:00,4627,SIGNAL,"{""key"": 4625}"
2021-02-11 00:10,4627,FILL,"{""signal_id"": ""L-2021-02-10 19:59-31"", ""expected"": 44536.6666, ""entry"": 44536.6666, ""stop"": 43595.819, ""key"": 4625}"
2021-02-11 10:59,4629,EXIT,"{""exit_kind"": ""tp"", ""px"": 46306.9883, ""frac"": 0.25, ""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-11 11:59,4629,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-11 19:59,4631,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-12 03:59,4633,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-12 19:59,4637,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-13 00:00,4639,D_ARM,"{""day"": ""2021-02-12"", ""P0"": 43727.0, ""H1"": 48985.8}"
2021-02-13 00:00,4639,ORDER_CREATE,"{""key"": 4637, ""level"": 46740.3416, ""stop"": 45986.625, ""atr_idx"": 4638, ""atr_end_time"": 1613174399999, ""r_confirm_time"": 1613159999999}"
2021-02-13 00:00,4639,SIGNAL,"{""key"": 4637}"
2021-02-14 03:59,4645,R_REPLACED,"{""old_key"": 4637, ""new_key"": 4645}"
2021-02-14 03:59,4645,ORDER_CANCEL,"{""key"": 4637, ""reason"": ""R_REPLACED"", ""level"": 46740.3416}"
2021-02-14 03:59,4645,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-14 04:00,4646,ORDER_CREATE,"{""key"": 4645, ""level"": 46702.702, ""stop"": 46063.9224, ""atr_idx"": 4645, ""atr_end_time"": 1613275199999, ""r_confirm_time"": 1613275199999}"
2021-02-14 04:00,4646,SIGNAL,"{""key"": 4645}"
2021-02-14 15:59,4648,R_REPLACED,"{""old_key"": 4645, ""new_key"": 4648}"
2021-02-14 15:59,4648,ORDER_CANCEL,"{""key"": 4645, ""reason"": ""R_REPLACED"", ""level"": 46702.702}"
2021-02-14 15:59,4648,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-14 16:00,4649,ORDER_CREATE,"{""key"": 4648, ""level"": 47950.7764, ""stop"": 47078.7587, ""atr_idx"": 4648, ""atr_end_time"": 1613318399999, ""r_confirm_time"": 1613318399999}"
2021-02-14 16:00,4649,SIGNAL,"{""key"": 4648}"
2021-02-14 23:59,4650,R_REPLACED,"{""old_key"": 4648, ""new_key"": 4650}"
2021-02-14 23:59,4650,ORDER_CANCEL,"{""key"": 4648, ""reason"": ""R_REPLACED"", ""level"": 47950.7764}"
2021-02-14 23:59,4650,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-15 00:00,4651,ORDER_CREATE,"{""key"": 4650, ""level"": 48529.4071, ""stop"": 47957.0759, ""atr_idx"": 4650, ""atr_end_time"": 1613347199999, ""r_confirm_time"": 1613347199999}"
2021-02-15 00:00,4651,SIGNAL,"{""key"": 4650}"
2021-02-15 01:34,4651,R_INVALID,"{""key"": 4650, ""mode"": ""5M""}"
2021-02-15 01:34,4651,ORDER_CANCEL,"{""key"": 4650, ""reason"": ""R_INVALID"", ""level"": 48529.4071}"
2021-02-15 07:59,4652,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-15 08:00,4653,ORDER_CREATE,"{""key"": 4652, ""level"": 46521.8087, ""stop"": 45434.0776, ""atr_idx"": 4652, ""atr_end_time"": 1613375999999, ""r_confirm_time"": 1613375999999}"
2021-02-15 08:00,4653,SIGNAL,"{""key"": 4652}"
2021-02-15 15:59,4654,R_REPLACED,"{""old_key"": 4652, ""new_key"": 4654}"
2021-02-15 15:59,4654,ORDER_CANCEL,"{""key"": 4652, ""reason"": ""R_REPLACED"", ""level"": 46521.8087}"
2021-02-15 15:59,4654,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-15 16:00,4655,ORDER_CREATE,"{""key"": 4654, ""level"": 46797.242, ""stop"": 46036.2557, ""atr_idx"": 4654, ""atr_end_time"": 1613404799999, ""r_confirm_time"": 1613404799999}"
2021-02-15 16:00,4655,SIGNAL,"{""key"": 4654}"
2021-02-16 00:00,4657,D_DISARM,"{""day"": ""2021-02-15"", ""P0"": 43727.0, ""H1"": 48985.8}"
2021-02-16 00:00,4657,ORDER_CANCEL,"{""key"": 4654, ""reason"": ""D_DISARMED"", ""level"": 46797.242}"
2021-02-16 07:59,4658,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
2021-02-16 15:59,4660,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-31""}"
